model_name,threshold,precision,recall,f1,accuracy,balanced_accuracy,anomalous_window_ratio,is_calibrated_threshold
isolation_forest,0.6584260295972039,1.0,0.1127659574468085,0.20267686424474188,0.21172022684310018,0.5563829787234043,0.1001890359168242,False
isolation_forest,0.6588882785061934,1.0,0.10212765957446808,0.18532818532818532,0.20226843100189035,0.551063829787234,0.09073724007561437,False
isolation_forest,0.6596241378914677,1.0,0.09042553191489362,0.16585365853658537,0.19187145557655955,0.5452127659574468,0.08034026465028356,False
isolation_forest,0.6607239746602697,1.0,0.07872340425531915,0.14595660749506903,0.18147448015122875,0.5393617021276595,0.06994328922495274,False
isolation_forest,0.6617114030272835,1.0,0.06808510638297872,0.12749003984063745,0.1720226843100189,0.5340425531914894,0.06049149338374291,False
isolation_forest,0.6624915863459452,1.0,0.05638297872340425,0.1067472306143001,0.16162570888468808,0.5281914893617021,0.0500945179584121,False
isolation_forest,0.6637841189533877,1.0,0.045744680851063826,0.08748728382502544,0.15217391304347827,0.5228723404255319,0.04064272211720227,False
isolation_forest,0.6655970017565571,1.0,0.03404255319148936,0.06584362139917696,0.14177693761814744,0.5170212765957447,0.030245746691871456,False
isolation_forest,0.6692891114896882,1.0,0.023404255319148935,0.04573804573804574,0.1323251417769376,0.5117021276595745,0.020793950850661626,False
isolation_forest,0.6753848211055553,1.0,0.011702127659574468,0.023133543638275498,0.1219281663516068,0.5058510638297873,0.010396975425330813,False
isolation_forest,0.6825134816148849,1.0,0.0010638297872340426,0.0021253985122210413,0.11247637051039698,0.500531914893617,0.000945179584120983,False
one_class_svm,2.3661257370687903,0.888468809073724,1.0,0.9409409409409409,0.888468809073724,0.5,1.0,False
one_class_svm,2.999464327768536,0.8872970391595033,0.9882978723404255,0.9350780070457977,0.8780718336483931,0.49414893617021277,0.9896030245746692,False
one_class_svm,3.129244561868834,0.8861003861003861,0.9765957446808511,0.9291497975708503,0.8676748582230623,0.48829787234042554,0.9792060491493384,False
one_class_svm,3.2077010456616857,0.884990253411306,0.9659574468085106,0.9237029501525941,0.8582230623818525,0.4829787234042553,0.9697542533081286,False
one_class_svm,3.250064791380447,0.8847290640394089,0.9553191489361702,0.9186700767263427,0.8497164461247637,0.4818968626036783,0.9593572778827977,False
one_class_svm,3.3378170493139847,0.8835820895522388,0.9446808510638298,0.9131105398457584,0.8402646502835539,0.4765777136675081,0.9499054820415879,False
one_class_svm,3.393839820111275,0.8822937625754527,0.9329787234042554,0.9069286452947259,0.8298676748582231,0.4707266498377209,0.9395085066162571,False
one_class_svm,3.444117549569855,0.8810975609756098,0.9223404255319149,0.9012474012474012,0.8204158790170132,0.46540750090155064,0.9300567107750473,False
